ID;age;job;marital;education;default;housing;loan;contact;month;day_of_week;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
37603;67;retired;married;professional.course;no;yes;yes;cellular;aug;mon;1;999;0;nonexistent;-2.9;92.201;-31.4;0.861;5076.2;yes
25820;40;technician;married;basic.9y;no;no;no;cellular;nov;wed;1;999;0;nonexistent;-0.1;93.2;-42;4.12;5195.8;no
24454;40;admin.;single;high.school;unknown;yes;no;cellular;nov;mon;1;999;0;nonexistent;-0.1;93.2;-42;4.191;5195.8;no
27605;30;blue-collar;single;university.degree;no;yes;no;cellular;nov;fri;5;999;0;nonexistent;-0.1;93.2;-42;4.021;5195.8;no
3103;30;entrepreneur;married;university.degree;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191;no
37875;30;student;married;university.degree;no;yes;no;cellular;aug;mon;3;3;1;success;-2.9;92.201;-31.4;0.821;5076.2;yes
18139;33;student;married;high.school;no;no;yes;cellular;jul;wed;3;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;no
29225;71;retired;single;unknown;no;yes;no;cellular;apr;fri;3;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;yes
40819;31;admin.;married;university.degree;no;yes;no;cellular;sep;fri;2;13;1;success;-1.1;94.199;-37.5;0.879;4963.6;yes
41016;37;management;married;university.degree;no;yes;no;cellular;oct;thu;3;3;3;success;-1.1;94.601;-49.5;1.025;4963.6;yes
14183;35;technician;single;professional.course;no;yes;no;cellular;jul;mon;3;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
4759;29;blue-collar;single;basic.6y;no;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
4865;35;blue-collar;married;basic.9y;unknown;no;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
33425;36;admin.;single;basic.9y;no;yes;no;cellular;may;tue;1;999;0;nonexistent;-1.8;92.893;-46.2;1.291;5099.1;yes
38305;34;technician;single;professional.course;no;no;no;cellular;oct;thu;1;999;1;failure;-3.4;92.431;-26.9;0.74;5017.5;no
2456;48;blue-collar;married;unknown;unknown;no;no;telephone;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
36856;40;unemployed;single;basic.4y;no;no;no;cellular;jun;tue;1;999;0;nonexistent;-2.9;92.963;-40.8;1.252;5076.2;yes
39211;33;self-employed;single;university.degree;no;yes;no;cellular;mar;mon;2;999;0;nonexistent;-1.8;93.369;-34.8;0.652;5008.7;yes
11567;58;blue-collar;married;basic.4y;unknown;yes;no;telephone;jun;fri;2;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;yes
34378;39;blue-collar;married;basic.9y;unknown;no;no;cellular;may;thu;6;999;0;nonexistent;-1.8;92.893;-46.2;1.266;5099.1;no
13116;28;technician;divorced;university.degree;no;no;no;cellular;jul;wed;1;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
19932;30;admin.;single;university.degree;no;no;no;cellular;aug;fri;1;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1;yes
38080;27;admin.;single;university.degree;no;yes;no;cellular;sep;tue;2;999;0;nonexistent;-3.4;92.379;-29.8;0.77;5017.5;yes
12257;39;admin.;single;high.school;no;no;no;telephone;jul;thu;1;999;0;nonexistent;1.4;93.918;-42.7;4.966;5228.1;no
7290;55;admin.;married;high.school;no;no;yes;telephone;may;thu;4;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191;no
9766;35;blue-collar;married;basic.9y;unknown;no;no;telephone;jun;mon;4;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no
7808;38;unemployed;married;basic.6y;no;no;no;telephone;jun;mon;4;999;0;nonexistent;1.4;94.465;-41.8;4.865;5228.1;yes
40598;43;unemployed;married;basic.9y;no;no;no;cellular;sep;fri;2;9;1;success;-1.1;94.199;-37.5;0.883;4963.6;yes
29544;40;blue-collar;married;basic.6y;no;no;no;cellular;apr;mon;2;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no
37263;33;admin.;single;high.school;no;yes;no;cellular;aug;fri;2;999;1;failure;-2.9;92.201;-31.4;0.881;5076.2;yes
16904;42;management;married;high.school;no;no;no;cellular;jul;thu;1;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
21521;50;technician;married;high.school;unknown;no;no;cellular;aug;tue;1;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no
16594;31;blue-collar;single;basic.6y;no;no;no;cellular;jul;wed;2;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;no
27083;29;technician;single;professional.course;no;no;no;cellular;nov;fri;1;999;1;failure;-0.1;93.2;-42;4.021;5195.8;yes
37415;29;services;married;high.school;no;yes;no;cellular;aug;wed;2;4;1;success;-2.9;92.201;-31.4;0.879;5076.2;no
1994;47;admin.;married;university.degree;no;yes;no;telephone;may;mon;5;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
38550;31;entrepreneur;unknown;university.degree;no;no;no;cellular;oct;thu;1;999;0;nonexistent;-3.4;92.431;-26.9;0.722;5017.5;yes
40909;27;admin.;single;university.degree;no;no;no;cellular;oct;mon;1;999;0;nonexistent;-1.1;94.601;-49.5;0.977;4963.6;yes
9998;41;technician;married;professional.course;unknown;yes;no;telephone;jun;wed;3;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;yes
6654;44;technician;single;high.school;no;no;no;telephone;may;wed;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
18359;36;unemployed;married;university.degree;no;no;no;cellular;jul;thu;2;999;0;nonexistent;1.4;93.918;-42.7;4.968;5228.1;no
15298;28;blue-collar;married;basic.9y;no;no;no;cellular;jul;thu;1;999;0;nonexistent;1.4;93.918;-42.7;4.958;5228.1;no
37337;61;entrepreneur;married;university.degree;unknown;yes;no;cellular;aug;tue;1;999;0;nonexistent;-2.9;92.201;-31.4;0.883;5076.2;yes
11172;41;blue-collar;married;basic.9y;unknown;yes;no;telephone;jun;thu;1;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;yes
14690;48;admin.;divorced;basic.9y;no;no;no;cellular;jul;tue;4;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1;yes
12605;50;technician;married;professional.course;no;no;no;cellular;jul;mon;5;999;0;nonexistent;1.4;93.918;-42.7;4.96;5228.1;yes
28182;43;blue-collar;married;basic.9y;unknown;no;no;cellular;apr;tue;1;999;1;failure;-1.8;93.075;-47.1;1.453;5099.1;yes
22305;45;services;married;high.school;unknown;yes;no;cellular;aug;thu;3;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no
35183;48;admin.;married;high.school;unknown;yes;no;cellular;may;fri;5;999;0;nonexistent;-1.8;92.893;-46.2;1.25;5099.1;yes
28959;36;self-employed;married;basic.9y;no;yes;no;cellular;apr;fri;1;999;1;failure;-1.8;93.075;-47.1;1.405;5099.1;no
37312;34;technician;single;professional.course;no;yes;no;cellular;aug;tue;2;12;1;success;-2.9;92.201;-31.4;0.883;5076.2;yes
11059;43;blue-collar;single;basic.9y;no;yes;no;telephone;jun;wed;21;999;0;nonexistent;1.4;94.465;-41.8;4.962;5228.1;no
7621;39;blue-collar;married;basic.9y;no;no;no;telephone;may;fri;3;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191;no
1899;33;admin.;married;high.school;unknown;yes;no;telephone;may;fri;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191;no
25340;47;admin.;married;university.degree;no;no;no;cellular;nov;tue;3;999;0;nonexistent;-0.1;93.2;-42;4.153;5195.8;no
8707;36;technician;single;basic.9y;unknown;yes;no;telephone;jun;wed;2;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;no
27043;57;management;married;university.degree;no;yes;no;cellular;nov;fri;1;999;0;nonexistent;-0.1;93.2;-42;4.021;5195.8;no
27864;24;admin.;single;high.school;no;yes;yes;cellular;mar;wed;1;999;0;nonexistent;-1.8;92.843;-50;1.602;5099.1;yes
12690;36;services;divorced;university.degree;no;no;no;cellular;jul;mon;1;999;0;nonexistent;1.4;93.918;-42.7;4.96;5228.1;no
17083;27;technician;single;high.school;no;yes;no;cellular;jul;fri;1;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;yes
34683;28;blue-collar;married;basic.9y;unknown;yes;no;cellular;may;thu;2;999;1;failure;-1.8;92.893;-46.2;1.266;5099.1;no
7404;48;blue-collar;married;basic.6y;no;yes;no;telephone;may;fri;5;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191;yes
5633;29;technician;married;unknown;no;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
11619;37;blue-collar;married;unknown;no;no;no;telephone;jun;fri;3;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;no
14193;31;services;married;high.school;no;no;no;cellular;jul;mon;4;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
35160;39;management;married;university.degree;no;yes;no;cellular;may;fri;1;999;0;nonexistent;-1.8;92.893;-46.2;1.25;5099.1;yes
10365;30;technician;divorced;professional.course;no;no;no;telephone;jun;mon;2;999;0;nonexistent;1.4;94.465;-41.8;4.96;5228.1;no
39719;80;retired;married;basic.4y;no;no;no;cellular;may;mon;1;3;3;success;-1.8;93.876;-40;0.697;5008.7;yes
23002;51;admin.;married;university.degree;no;no;no;cellular;aug;tue;2;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no
36437;37;admin.;married;high.school;no;yes;yes;cellular;jun;tue;2;999;0;nonexistent;-2.9;92.963;-40.8;1.262;5076.2;no
39132;30;blue-collar;married;high.school;no;yes;no;telephone;mar;tue;1;999;0;nonexistent;-1.8;93.369;-34.8;0.655;5008.7;yes
16342;48;technician;married;professional.course;unknown;no;no;cellular;jul;tue;2;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1;no
39088;57;admin.;married;unknown;no;yes;no;cellular;dec;wed;2;999;0;nonexistent;-3;92.713;-33;0.706;5023.5;yes
19039;39;technician;divorced;professional.course;no;yes;no;cellular;aug;tue;1;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1;yes
21886;31;admin.;married;university.degree;no;no;no;cellular;aug;wed;1;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
13834;30;services;married;high.school;no;yes;no;cellular;jul;fri;1;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;yes
10926;26;blue-collar;married;basic.4y;no;no;no;telephone;jun;wed;1;999;0;nonexistent;1.4;94.465;-41.8;4.962;5228.1;no
38516;32;technician;single;university.degree;no;yes;no;cellular;oct;tue;1;999;0;nonexistent;-3.4;92.431;-26.9;0.728;5017.5;yes
25371;34;self-employed;single;high.school;no;yes;no;cellular;nov;tue;4;999;0;nonexistent;-0.1;93.2;-42;4.153;5195.8;no
28543;43;management;married;basic.6y;no;no;no;cellular;apr;wed;1;999;1;failure;-1.8;93.075;-47.1;1.415;5099.1;yes
34975;55;admin.;married;high.school;unknown;yes;no;cellular;may;fri;3;999;0;nonexistent;-1.8;92.893;-46.2;1.25;5099.1;no
30030;39;admin.;married;university.degree;no;no;no;cellular;apr;wed;1;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;yes
17451;40;blue-collar;married;professional.course;no;yes;yes;cellular;jul;mon;1;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;yes
38573;54;retired;married;basic.4y;no;no;no;cellular;oct;thu;1;999;0;nonexistent;-3.4;92.431;-26.9;0.722;5017.5;yes
2001;42;management;married;university.degree;unknown;yes;no;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
29978;57;retired;married;basic.4y;no;yes;yes;telephone;apr;tue;4;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;yes
18977;30;admin.;single;university.degree;no;yes;no;cellular;aug;mon;2;999;0;nonexistent;1.4;93.444;-36.1;4.97;5228.1;no
25807;38;technician;married;professional.course;no;yes;no;cellular;nov;wed;1;999;0;nonexistent;-0.1;93.2;-42;4.12;5195.8;no
30066;34;unknown;married;basic.4y;no;yes;yes;cellular;apr;thu;4;999;0;nonexistent;-1.8;93.075;-47.1;1.406;5099.1;no
14866;21;admin.;single;high.school;no;yes;no;cellular;jul;wed;1;999;0;nonexistent;1.4;93.918;-42.7;4.957;5228.1;no
19695;40;admin.;single;university.degree;no;yes;no;cellular;aug;thu;3;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1;no
7486;31;services;married;high.school;no;no;no;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191;yes
37579;17;student;single;basic.9y;no;unknown;unknown;cellular;aug;fri;2;999;1;failure;-2.9;92.201;-31.4;0.869;5076.2;yes
31367;33;blue-collar;married;basic.9y;unknown;no;no;cellular;may;wed;2;999;0;nonexistent;-1.8;92.893;-46.2;1.334;5099.1;yes
33805;29;blue-collar;married;basic.9y;no;yes;no;cellular;may;wed;1;999;0;nonexistent;-1.8;92.893;-46.2;1.281;5099.1;no
40070;58;admin.;married;high.school;no;yes;yes;cellular;jul;thu;2;999;0;nonexistent;-1.7;94.215;-40.3;0.81;4991.6;yes
7295;27;services;single;professional.course;no;no;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191;no
24078;25;management;married;university.degree;no;yes;no;telephone;nov;wed;1;999;0;nonexistent;-0.1;93.2;-42;4.663;5195.8;yes
27746;33;management;married;university.degree;no;yes;no;telephone;mar;thu;1;999;0;nonexistent;-1.8;92.843;-50;1.757;5099.1;yes
39084;27;technician;single;university.degree;no;yes;no;cellular;dec;tue;3;10;1;success;-3;92.713;-33;0.708;5023.5;yes
17267;59;retired;married;basic.9y;unknown;no;no;cellular;jul;fri;3;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;yes
19585;33;admin.;married;university.degree;unknown;yes;yes;cellular;aug;thu;2;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1;no
27838;70;retired;married;basic.4y;no;no;no;cellular;mar;mon;3;999;1;failure;-1.8;92.843;-50;1.629;5099.1;no
13276;31;blue-collar;married;basic.9y;no;yes;no;cellular;jul;wed;1;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;yes
36465;43;admin.;married;university.degree;no;yes;no;cellular;jun;wed;2;3;1;success;-2.9;92.963;-40.8;1.26;5076.2;yes
36600;24;admin.;single;high.school;no;no;no;cellular;jun;thu;2;999;1;failure;-2.9;92.963;-40.8;1.26;5076.2;yes
36978;51;technician;married;professional.course;no;yes;no;cellular;jul;thu;2;999;1;failure;-2.9;92.469;-33.6;1.072;5076.2;yes
30753;40;management;married;university.degree;no;yes;no;cellular;may;tue;1;999;0;nonexistent;-1.8;92.893;-46.2;1.344;5099.1;no
22053;42;admin.;married;university.degree;no;no;no;cellular;aug;wed;6;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
38477;30;unemployed;single;high.school;no;yes;no;cellular;oct;mon;1;999;0;nonexistent;-3.4;92.431;-26.9;0.731;5017.5;no
30112;38;admin.;divorced;university.degree;no;yes;no;cellular;apr;tue;2;999;0;nonexistent;-1.8;93.075;-47.1;1.384;5099.1;yes
25301;38;self-employed;married;professional.course;no;no;no;cellular;nov;tue;2;999;0;nonexistent;-0.1;93.2;-42;4.153;5195.8;yes
30068;28;blue-collar;single;basic.9y;no;yes;yes;cellular;apr;thu;2;999;0;nonexistent;-1.8;93.075;-47.1;1.406;5099.1;no
3659;34;blue-collar;married;basic.4y;no;no;no;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191;no
30977;33;blue-collar;married;basic.6y;unknown;yes;no;cellular;may;tue;2;999;1;failure;-1.8;92.893;-46.2;1.344;5099.1;yes
35342;34;technician;single;university.degree;no;no;no;cellular;may;fri;2;999;1;failure;-1.8;92.893;-46.2;1.25;5099.1;no
25216;53;entrepreneur;married;basic.9y;no;yes;no;cellular;nov;tue;2;999;1;failure;-0.1;93.2;-42;4.153;5195.8;no
17655;50;admin.;married;university.degree;no;no;no;telephone;jul;mon;17;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;yes
11985;51;entrepreneur;married;university.degree;no;no;no;telephone;jun;wed;1;999;0;nonexistent;1.4;94.465;-41.8;4.958;5228.1;no
15762;44;admin.;single;basic.9y;no;yes;yes;cellular;jul;mon;2;999;0;nonexistent;1.4;93.918;-42.7;4.96;5228.1;yes
36390;32;admin.;married;university.degree;no;yes;no;cellular;jun;tue;1;3;2;failure;-2.9;92.963;-40.8;1.262;5076.2;yes
26991;45;blue-collar;married;basic.6y;no;yes;no;cellular;nov;thu;3;999;0;nonexistent;-0.1;93.2;-42;4.076;5195.8;no
40798;42;admin.;single;high.school;no;no;no;cellular;sep;thu;1;999;0;nonexistent;-1.1;94.199;-37.5;0.878;4963.6;yes
11636;41;technician;married;professional.course;no;no;no;telephone;jun;fri;3;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;no
37205;44;admin.;married;university.degree;no;yes;no;cellular;aug;thu;2;999;0;nonexistent;-2.9;92.201;-31.4;0.883;5076.2;yes
22675;49;management;married;university.degree;unknown;no;no;telephone;aug;fri;6;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
33198;58;blue-collar;married;basic.4y;unknown;yes;no;cellular;may;tue;2;999;1;failure;-1.8;92.893;-46.2;1.291;5099.1;no
31343;35;admin.;married;professional.course;no;yes;no;cellular;may;wed;1;999;1;failure;-1.8;92.893;-46.2;1.334;5099.1;no
212;59;admin.;married;university.degree;no;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
39251;31;self-employed;married;professional.course;no;yes;no;cellular;mar;thu;4;999;3;failure;-1.8;93.369;-34.8;0.65;5008.7;yes
23357;47;admin.;married;university.degree;no;yes;no;cellular;aug;wed;10;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;yes
35084;30;technician;married;basic.9y;no;yes;no;cellular;may;fri;1;999;0;nonexistent;-1.8;92.893;-46.2;1.25;5099.1;no
6180;31;admin.;married;university.degree;no;yes;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
20500;33;technician;married;professional.course;no;no;yes;cellular;aug;tue;1;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1;yes
6446;45;blue-collar;married;basic.4y;unknown;yes;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
39328;39;technician;divorced;high.school;no;no;no;cellular;mar;mon;1;12;2;success;-1.8;93.369;-34.8;0.639;5008.7;yes
21836;45;blue-collar;married;basic.6y;no;no;no;cellular;aug;wed;1;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;yes
39684;63;retired;married;professional.course;no;yes;no;cellular;may;mon;1;999;0;nonexistent;-1.8;93.876;-40;0.685;5008.7;no
39267;29;admin.;single;high.school;no;yes;yes;cellular;mar;mon;1;999;0;nonexistent;-1.8;93.369;-34.8;0.646;5008.7;yes
34531;25;blue-collar;single;basic.6y;no;yes;no;cellular;may;thu;2;999;0;nonexistent;-1.8;92.893;-46.2;1.266;5099.1;no
29881;43;technician;divorced;professional.course;unknown;yes;no;telephone;apr;mon;5;999;1;failure;-1.8;93.075;-47.1;1.405;5099.1;no
8239;38;admin.;single;university.degree;no;yes;no;telephone;jun;tue;1;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;no
14845;37;services;divorced;basic.9y;no;yes;no;cellular;jul;wed;1;999;0;nonexistent;1.4;93.918;-42.7;4.957;5228.1;no
13925;33;services;married;high.school;no;no;no;cellular;jul;fri;2;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;yes
33579;33;management;married;basic.9y;unknown;yes;no;cellular;may;tue;3;999;0;nonexistent;-1.8;92.893;-46.2;1.291;5099.1;no
12842;43;management;single;university.degree;unknown;yes;yes;cellular;jul;tue;2;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
40792;28;blue-collar;single;university.degree;no;unknown;unknown;cellular;sep;thu;1;999;0;nonexistent;-1.1;94.199;-37.5;0.878;4963.6;yes
28641;29;admin.;single;university.degree;no;no;no;cellular;apr;thu;2;999;0;nonexistent;-1.8;93.075;-47.1;1.41;5099.1;yes
17372;59;retired;married;university.degree;no;yes;no;cellular;jul;mon;7;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;yes
11233;38;blue-collar;married;basic.6y;unknown;no;no;telephone;jun;thu;2;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;yes
15456;37;entrepreneur;married;basic.9y;unknown;yes;no;cellular;jul;fri;2;999;0;nonexistent;1.4;93.918;-42.7;4.957;5228.1;yes
39246;38;services;married;high.school;no;yes;no;cellular;mar;thu;1;999;0;nonexistent;-1.8;93.369;-34.8;0.65;5008.7;yes
15639;33;blue-collar;married;basic.6y;no;no;no;cellular;jul;mon;2;999;0;nonexistent;1.4;93.918;-42.7;4.96;5228.1;no
27736;41;services;married;high.school;no;no;no;cellular;mar;wed;6;999;0;nonexistent;-1.8;92.843;-50;1.778;5099.1;yes
31393;51;admin.;divorced;high.school;no;yes;yes;cellular;may;wed;2;999;1;failure;-1.8;92.893;-46.2;1.334;5099.1;no
34088;31;admin.;married;university.degree;no;yes;no;cellular;may;wed;2;10;1;success;-1.8;92.893;-46.2;1.281;5099.1;yes
33503;31;services;married;high.school;no;yes;no;cellular;may;tue;6;999;0;nonexistent;-1.8;92.893;-46.2;1.291;5099.1;yes
28251;55;technician;married;high.school;no;yes;yes;cellular;apr;tue;3;999;0;nonexistent;-1.8;93.075;-47.1;1.453;5099.1;no
40175;44;admin.;married;unknown;no;no;no;cellular;jul;fri;1;999;1;failure;-1.7;94.215;-40.3;0.861;4991.6;yes
2398;41;technician;married;professional.course;no;no;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
40391;26;unemployed;single;university.degree;no;yes;no;cellular;aug;thu;1;3;3;success;-1.7;94.027;-38.3;0.904;4991.6;yes
38221;63;retired;married;high.school;no;no;no;cellular;oct;wed;1;999;0;nonexistent;-3.4;92.431;-26.9;0.74;5017.5;yes
39659;28;admin.;single;high.school;no;yes;no;cellular;may;thu;1;6;1;success;-1.8;93.876;-40;0.683;5008.7;yes
39043;85;retired;divorced;basic.4y;unknown;yes;no;telephone;dec;tue;1;999;0;nonexistent;-3;92.713;-33;0.715;5023.5;no
15282;35;unemployed;divorced;basic.9y;no;no;no;cellular;jul;thu;7;999;0;nonexistent;1.4;93.918;-42.7;4.958;5228.1;no
36508;33;blue-collar;married;professional.course;no;yes;no;cellular;jun;wed;1;999;0;nonexistent;-2.9;92.963;-40.8;1.26;5076.2;no
39318;39;admin.;divorced;professional.course;no;no;no;cellular;mar;thu;4;999;1;failure;-1.8;93.369;-34.8;0.643;5008.7;yes
40352;47;services;divorced;unknown;no;yes;no;cellular;aug;tue;2;999;1;failure;-1.7;94.027;-38.3;0.899;4991.6;yes
40773;34;technician;single;university.degree;no;no;yes;telephone;sep;fri;1;999;0;nonexistent;-1.1;94.199;-37.5;0.879;4963.6;yes
